mzbin,feature,cluster,scan
470.0696,98,16,3
470.0696,99,16,3
503.1067,100,17,3
504.10735,100,17,3
505.12105,100,17,3
506.12105,100,17,3
504.10735,101,17,3
505.12105,101,17,3
506.12105,101,17,3
505.12105,102,17,3
506.12105,102,17,3
508.1471,102,17,3
519.13835,103,18,3
520.13835,103,18,3
521.13835,103,18,3
522.13835,103,18,3
520.13835,104,18,3
521.13835,104,18,3
522.13835,104,18,3
523.14005,104,18,3
521.13835,105,18,3
522.13835,105,18,3
523.14005,105,18,3
524.13705,105,18,3
522.13835,106,18,3
523.14005,106,18,3
524.13705,106,18,3
523.14005,107,18,3
524.13705,107,18,3
533.19175,108,19,3
534.19175,108,19,3
536.1655,108,19,3
536.1655,109,19,3
537.1655,109,19,3
538.1655,109,19,3
539.1655,109,19,3
537.1655,110,19,3
538.1655,110,19,3
539.1655,110,19,3
540.1634,110,19,3
538.1655,111,19,3
539.1655,111,19,3
540.1634,111,19,3
541.16405,111,19,3
539.1655,112,19,3
540.1634,112,19,3
541.16405,112,19,3
540.1634,113,19,3
541.16405,113,19,3
550.21685,114,20,3
551.21685,114,20,3
552.21685,114,20,3
551.21685,115,20,3
552.21685,115,20,3
577.12935,116,21,3
578.1287,116,21,3
579.137,116,21,3
580.137,116,21,3
578.1287,117,21,3
579.137,117,21,3
580.137,117,21,3
579.137,118,21,3
580.137,118,21,3
593.1546,119,22,3
594.1546,119,22,3
595.1546,119,22,3
596.1546,119,22,3
597.1546,119,22,3
594.1546,120,22,3
595.1546,120,22,3
596.1546,120,22,3
597.1546,120,22,3
595.1546,121,22,3
596.1546,121,22,3
597.1546,121,22,3
596.1546,122,22,3
597.1546,122,22,3
607.20915,123,23,3
608.20915,123,23,3
610.18435,123,23,3
611.18435,123,23,3
610.18435,124,23,3
611.18435,124,23,3
612.18015,124,23,3
613.18015,124,23,3
614.18015,124,23,3
611.18435,125,23,3
612.18015,125,23,3
613.18015,125,23,3
614.18015,125,23,3
612.18015,126,23,3
613.18015,126,23,3
614.18015,126,23,3
613.18015,127,23,3
614.18015,127,23,3
624.2361,128,24,3
625.2392,128,24,3
626.2392,128,24,3
625.2392,129,24,3
626.2392,129,24,3
642.95125,130,25,3
643.2429166665,130,25,3
643.6133,130,25,3
643.2429166665,131,25,3
643.6133,131,25,3
667.17345,132,26,3
668.1737,132,26,3
669.1751,132,26,3
670.1751,132,26,3
671.1751,132,26,3
668.1737,133,26,3
669.1751,133,26,3
670.1751,133,26,3
671.1751,133,26,3
669.1751,134,26,3
670.1751,134,26,3
671.1751,134,26,3
670.1751,135,26,3
671.1751,135,26,3
681.22815,136,27,3
682.22815,136,27,3
684.20285,136,27,3
685.20285,136,27,3
684.20285,137,27,3
685.20285,137,27,3
686.20365,137,27,3
687.20365,137,27,3
688.20365,137,27,3
685.20285,138,27,3
686.20365,138,27,3
687.20365,138,27,3
688.20365,138,27,3
686.20365,139,27,3
687.20365,139,27,3
688.20365,139,27,3
687.20365,140,27,3
688.20365,140,27,3
698.2561,141,28,3
699.25695,141,28,3
741.19135,142,29,3
742.19135,142,29,3
743.19135,142,29,3
744.19135,142,29,3
742.19135,143,29,3
743.19135,143,29,3
744.19135,143,29,3
743.19135,144,29,3
744.19135,144,29,3
758.2173,145,30,3
759.2173,145,30,3
760.2173,145,30,3
761.2173,145,30,3
762.2173,145,30,3
759.2173,146,30,3
760.2173,146,30,3
761.2173,146,30,3
762.2173,146,30,3
760.2173,147,30,3
761.2173,147,30,3
762.2173,147,30,3
761.2173,148,30,3
762.2173,148,30,3
815.21455,149,31,3
816.21495,149,31,3
817.21495,149,31,3
818.21495,149,31,3
816.21495,150,31,3
817.21495,150,31,3
818.21495,150,31,3
817.21495,151,31,3
818.21495,151,31,3
832.241,152,32,3
833.241,152,32,3
836.8487,153,33,3
837.1013666665,153,33,3
837.721033333,153,33,3
836.8487,154,33,3
837.721033333,154,33,3
836.8487,155,33,3
837.721033333,155,33,3
837.1013666665,156,33,3
837.721033333,156,33,3
837.1013666665,157,33,3
837.721033333,157,33,3
837.721033333,158,33,3
837.721033333,159,33,3
869.88875,160,34,3
869.88875,161,34,3
887.61225,162,35,3
887.8640666665,162,35,3
889.1127166665,162,35,3
887.61225,163,35,3
889.1127166665,163,35,3
887.61225,164,35,3
889.1127166665,164,35,3
887.61225,165,35,3
889.1127166665,165,35,3
887.8640666665,166,35,3
889.1127166665,166,35,3
887.8640666665,167,35,3
889.1127166665,167,35,3
890.3665,167,35,3
889.1127166665,168,35,3
889.1127166665,169,35,3
890.3665,169,35,3
889.1127166665,170,35,3
355.07135,1,1,4
356.07135,1,1,4
357.0686,1,1,4
358.11455,1,1,4
356.07135,2,1,4
357.0686,2,1,4
358.11455,2,1,4
359.102,2,1,4
357.0686,3,1,4
358.11455,3,1,4
359.102,3,1,4
360.104,3,1,4
358.11455,4,1,4
359.102,4,1,4
360.104,4,1,4
361.1013,4,1,4
359.102,5,1,4
360.104,5,1,4
361.1013,5,1,4
362.0608,5,1,4
360.104,6,1,4
361.1013,6,1,4
362.0608,6,1,4
363.09975,6,1,4
361.1013,7,1,4
362.0608,7,1,4
363.09975,7,1,4
362.0608,8,1,4
363.09975,8,1,4
362.1756,9,1,4
363.09975,9,1,4
366.10955,10,2,4
367.1335,10,2,4
368.12275,10,2,4
369.14575,10,2,4
367.1335,11,2,4
368.12275,11,2,4
369.14575,11,2,4
370.12275,11,2,4
368.12275,12,2,4
369.14575,12,2,4
370.12275,12,2,4
371.10965,12,2,4
369.14575,13,2,4
370.12275,13,2,4
371.10965,13,2,4
372.10965,13,2,4
370.12275,14,2,4
371.10965,14,2,4
372.10965,14,2,4
373.10965,14,2,4
371.10965,15,2,4
371.60965,15,2,4
372.10965,15,2,4
372.58285,15,2,4
371.10965,16,2,4
372.10965,16,2,4
373.10965,16,2,4
374.10965,16,2,4
371.60965,17,2,4
372.58285,17,2,4
373.33455,17,2,4
372.10965,18,2,4
372.58285,18,2,4
373.10965,18,2,4
373.33455,18,2,4
372.10965,19,2,4
373.10965,19,2,4
374.10965,19,2,4
375.1,19,2,4
372.58285,20,2,4
373.33455,20,2,4
373.10965,21,2,4
373.33455,21,2,4
374.10965,21,2,4
373.10965,22,2,4
374.10965,22,2,4
375.1,22,2,4
376.09625,22,2,4
374.10965,23,2,4
375.1,23,2,4
376.09625,23,2,4
375.1,24,2,4
376.09625,24,2,4
379.0853,25,3,4
380.1055,25,3,4
381.102,25,3,4
382.102,25,3,4
380.1055,26,3,4
381.102,26,3,4
382.102,26,3,4
383.1112,26,3,4
381.102,27,3,4
382.102,27,3,4
383.1112,27,3,4
384.1398,27,3,4
382.102,28,3,4
383.1112,28,3,4
384.1398,28,3,4
385.14,28,3,4
383.1112,29,3,4
384.1398,29,3,4
385.14,29,3,4
386.14215,29,3,4
383.86145,30,3,4
384.1398,30,3,4
385.14,30,3,4
384.1398,31,3,4
385.14,31,3,4
386.14215,31,3,4
387.1482,31,3,4
385.14,32,3,4
386.14215,32,3,4
387.1482,32,3,4
388.145,32,3,4
386.14215,33,3,4
387.1482,33,3,4
388.145,33,3,4
389.145,33,3,4
387.1482,34,3,4
388.145,34,3,4
389.145,34,3,4
388.145,35,3,4
389.145,35,3,4
391.22165,35,3,4
391.22165,36,4,4
392.22165,36,4,4
393.20825,36,4,4
394.20825,36,4,4
392.22165,37,4,4
393.20825,37,4,4
394.20825,37,4,4
393.20825,38,4,4
394.20825,38,4,4
393.20825,39,4,4
394.20825,39,4,4
395.1019,39,4,4
396.1018,39,4,4
393.20825,40,4,4
394.20825,40,4,4
394.20825,41,4,4
395.1019,41,4,4
394.20825,42,4,4
395.1019,42,4,4
396.1018,42,4,4
397.1018,42,4,4
395.1019,43,4,4
396.1018,43,4,4
397.1018,43,4,4
396.1018,44,4,4
397.1018,44,4,4
399.3432,45,5,4
400.3432,45,5,4
402.2056,46,6,4
403.2127,46,6,4
404.17255,46,6,4
405.17255,46,6,4
404.17255,47,6,4
405.17255,47,6,4
408.0545,48,7,4
409.0844,48,7,4
410.0844,48,7,4
409.0844,49,7,4
410.0844,49,7,4
413.26625,50,8,4
414.26625,50,8,4
416.24355,50,8,4
415.0378,51,8,4
416.0378,51,8,4
417.0378,51,8,4
416.0378,52,8,4
416.24355,52,8,4
417.0378,52,8,4
416.0378,53,8,4
417.0378,53,8,4
419.31515,54,9,4
420.3163,54,9,4
421.32155,54,9,4
422.32155,54,9,4
420.3163,55,9,4
421.32155,55,9,4
422.32155,55,9,4
421.32155,56,9,4
421.8277,56,9,4
422.32155,56,9,4
421.32155,57,9,4
422.32155,57,9,4
421.8277,58,9,4
422.32155,58,9,4
426.1393,59,10,4
427.1393,59,10,4
429.117,59,10,4
428.90375,60,10,4
429.117,60,10,4
430.14195,60,10,4
429.117,61,10,4
430.14195,61,10,4
431.1198,61,10,4
432.1198,61,10,4
430.14195,62,10,4
431.1198,62,10,4
432.1198,62,10,4
433.1501166665,62,10,4
430.90415,63,10,4
431.1198,63,10,4
431.90415,63,10,4
432.1198,63,10,4
430.90415,64,10,4
431.90415,64,10,4
432.90395,64,10,4
431.1198,65,10,4
432.1198,65,10,4
433.1501166665,65,10,4
431.90415,66,10,4
432.1198,66,10,4
432.90395,66,10,4
433.1501166665,66,10,4
431.90415,67,10,4
432.90395,67,10,4
434.8871,67,10,4
432.1198,68,10,4
433.1501166665,68,10,4
432.90395,69,10,4
433.1501166665,69,10,4
432.90395,70,10,4
433.1501166665,70,10,4
439.8437,71,11,4
440.8437,71,11,4
440.7241,72,11,4
441.2599666665,72,11,4
440.8437,73,11,4
441.2599666665,73,11,4
440.8437,74,11,4
441.2599666665,74,11,4
445.14085,75,12,4
446.14085,75,12,4
447.14085,75,12,4
448.14085,75,12,4
445.931,76,12,4
446.14085,76,12,4
447.14085,76,12,4
447.39355,76,12,4
446.14085,77,12,4
447.14085,77,12,4
448.14085,77,12,4
449.12065,77,12,4
447.14085,78,12,4
447.39355,78,12,4
448.14085,78,12,4
447.14085,79,12,4
448.14085,79,12,4
449.12065,79,12,4
450.11645,79,12,4
448.14085,80,12,4
449.12065,80,12,4
450.11645,80,12,4
449.12065,81,12,4
450.11645,81,12,4
455.1909,82,13,4
456.1909,82,13,4
457.1909,82,13,4
456.1909,83,13,4
457.1909,83,13,4
459.1812,83,13,4
459.1812,84,13,4
460.1717,84,13,4
462.14715,84,13,4
462.14715,85,13,4
463.147,85,13,4
464.147,85,13,4
465.147,85,13,4
463.147,86,13,4
464.147,86,13,4
465.147,86,13,4
466.1461,86,13,4
464.147,87,13,4
465.147,87,13,4
466.1461,87,13,4
467.12625,87,13,4
465.147,88,13,4
466.1461,88,13,4
467.12625,88,13,4
468.12625,88,13,4
466.1461,89,13,4
467.12625,89,13,4
468.12625,89,13,4
470.0666,89,13,4
467.12625,90,13,4
468.12625,90,13,4
470.0666,90,13,4
468.12625,91,13,4
468.4413166665,91,13,4
468.7349166665,91,13,4
470.0666,91,13,4
468.12625,92,13,4
470.0666,92,13,4
468.4413166665,93,13,4
468.7349166665,93,13,4
470.0666,93,13,4
468.4413166665,94,13,4
470.0666,94,13,4
468.4413166665,95,13,4
470.0666,95,13,4
468.7349166665,96,13,4
470.0666,96,13,4
470.0666,97,13,4
470.0666,98,13,4
476.19995,99,14,4
477.19995,99,14,4
503.1067,100,15,4
504.1067,100,15,4
505.12105,100,15,4
506.12105,100,15,4
504.1067,101,15,4
505.12105,101,15,4
506.12105,101,15,4
505.12105,102,15,4
506.12105,102,15,4
508.0943,102,15,4
507.71525,103,15,4
508.0943,103,15,4
507.71525,104,15,4
508.0943,104,15,4
508.0943,105,15,4
519.13835,106,16,4
520.13835,106,16,4
521.13835,106,16,4
522.13835,106,16,4
520.13835,107,16,4
521.13835,107,16,4
522.13835,107,16,4
523.13685,107,16,4
521.13835,108,16,4
522.13835,108,16,4
523.13685,108,16,4
524.13705,108,16,4
522.13835,109,16,4
523.13685,109,16,4
524.13705,109,16,4
523.13685,110,16,4
524.13705,110,16,4
533.1918,111,17,4
534.1918,111,17,4
536.1655,111,17,4
536.1655,112,17,4
537.1655,112,17,4
538.1655,112,17,4
539.1655,112,17,4
537.1655,113,17,4
538.1655,113,17,4
539.1655,113,17,4
540.1634,113,17,4
538.1655,114,17,4
539.1655,114,17,4
540.1634,114,17,4
541.1563,114,17,4
539.1655,115,17,4
540.1634,115,17,4
541.1563,115,17,4
540.1634,116,17,4
541.1563,116,17,4
550.21685,117,18,4
551.21685,117,18,4
552.21685,117,18,4
551.21685,118,18,4
552.21685,118,18,4
577.12935,119,19,4
578.1287,119,19,4
579.1407,119,19,4
580.1407,119,19,4
578.1287,120,19,4
579.1407,120,19,4
580.1407,120,19,4
579.1407,121,19,4
580.1407,121,19,4
593.1546,122,20,4
594.1546,122,20,4
595.1546,122,20,4
596.1546,122,20,4
597.1546,122,20,4
594.1546,123,20,4
595.1546,123,20,4
596.1546,123,20,4
597.1546,123,20,4
595.1546,124,20,4
596.1546,124,20,4
597.1546,124,20,4
596.1546,125,20,4
597.1546,125,20,4
607.20915,126,21,4
608.20915,126,21,4
609.20915,126,21,4
610.18435,126,21,4
611.18435,126,21,4
608.20915,127,21,4
609.20915,127,21,4
610.18435,127,21,4
611.18435,127,21,4
612.183,127,21,4
609.20915,128,21,4
610.18435,128,21,4
611.18435,128,21,4
612.183,128,21,4
613.18015,128,21,4
610.18435,129,21,4
611.18435,129,21,4
612.183,129,21,4
613.18015,129,21,4
614.18015,129,21,4
611.18435,130,21,4
612.183,130,21,4
613.18015,130,21,4
614.18015,130,21,4
615.1802,130,21,4
612.183,131,21,4
613.18015,131,21,4
614.18015,131,21,4
615.1802,131,21,4
613.18015,132,21,4
614.18015,132,21,4
615.1802,132,21,4
614.18015,133,21,4
615.1802,133,21,4
624.2361,134,22,4
625.2361,134,22,4
626.2361,134,22,4
625.2361,135,22,4
626.2361,135,22,4
642.9469,136,23,4
643.2385666665,136,23,4
643.6133,136,23,4
643.2385666665,137,23,4
643.6133,137,23,4
651.1472,138,24,4
652.1472,138,24,4
653.15725,138,24,4
652.1472,139,24,4
653.15725,139,24,4
667.17345,140,25,4
668.1737,140,25,4
669.1751,140,25,4
670.1751,140,25,4
671.1751,140,25,4
668.1737,141,25,4
669.1751,141,25,4
670.1751,141,25,4
671.1751,141,25,4
669.1751,142,25,4
670.1751,142,25,4
671.1751,142,25,4
670.1751,143,25,4
671.1751,143,25,4
681.22815,144,26,4
682.22815,144,26,4
684.20675,144,26,4
685.20675,144,26,4
684.20675,145,26,4
685.20675,145,26,4
686.20675,145,26,4
687.20675,145,26,4
688.20675,145,26,4
685.20675,146,26,4
686.20675,146,26,4
687.20675,146,26,4
688.20675,146,26,4
686.20675,147,26,4
687.20675,147,26,4
688.20675,147,26,4
687.20675,148,26,4
688.20675,148,26,4
698.2561,149,27,4
699.25695,149,27,4
741.19135,150,28,4
742.19135,150,28,4
743.19135,150,28,4
744.19135,150,28,4
742.19135,151,28,4
743.19135,151,28,4
744.19135,151,28,4
743.19135,152,28,4
744.19135,152,28,4
758.2229,153,29,4
759.22215,153,29,4
760.22215,153,29,4
761.22215,153,29,4
762.22215,153,29,4
759.22215,154,29,4
760.22215,154,29,4
761.22215,154,29,4
762.22215,154,29,4
760.22215,155,29,4
761.22215,155,29,4
762.22215,155,29,4
761.22215,156,29,4
762.22215,156,29,4
815.21455,157,30,4
816.21495,157,30,4
817.21495,157,30,4
818.21495,157,30,4
816.21495,158,30,4
817.21495,158,30,4
818.21495,158,30,4
817.21495,159,30,4
818.21495,159,30,4
832.241,160,31,4
833.2409,160,31,4
834.2409,160,31,4
833.2409,161,31,4
834.2409,161,31,4
837.5998666665,161,31,4
836.8487,162,31,4
837.5998666665,162,31,4
836.8487,163,31,4
837.5998666665,163,31,4
837.5998666665,164,31,4
837.5998666665,165,31,4
837.5998666665,166,31,4
870.21,167,32,4
870.21,168,32,4
887.61225,169,33,4
887.8640666665,169,33,4
888.3627166665,169,33,4
887.61225,170,33,4
888.3627166665,170,33,4
887.61225,171,33,4
888.3627166665,171,33,4
890.1236,171,33,4
887.61225,172,33,4
888.3627166665,172,33,4
887.8640666665,173,33,4
888.3627166665,173,33,4
888.3627166665,174,33,4
890.1236,174,33,4
888.3627166665,175,33,4
890.1236,175,33,4
355.06775,1,1,5
356.06775,1,1,5
357.06775,1,1,5
358.1173,1,1,5
356.06775,2,1,5
357.06775,2,1,5
358.1173,2,1,5
359.10195,2,1,5
357.06775,3,1,5
358.1173,3,1,5
359.10195,3,1,5
360.10215,3,1,5
358.1173,4,1,5
359.10195,4,1,5
360.10215,4,1,5
361.10195,4,1,5
359.10195,5,1,5
360.10215,5,1,5
361.10195,5,1,5
362.05965,5,1,5
360.10215,6,1,5
361.10195,6,1,5
362.05965,6,1,5
363.0276,6,1,5
361.10195,7,1,5
362.05965,7,1,5
363.0276,7,1,5
362.05965,8,1,5
363.0276,8,1,5
366.1114,9,2,5
367.119,9,2,5
369.12145,9,2,5
369.12145,10,2,5
370.12365,10,2,5
371.10965,10,2,5
372.10965,10,2,5
370.12365,11,2,5
371.10965,11,2,5
372.10965,11,2,5
373.10965,11,2,5
371.10965,12,2,5
371.60965,12,2,5
372.10965,12,2,5
372.5867,12,2,5
371.10965,13,2,5
372.10965,13,2,5
373.10965,13,2,5
374.10965,13,2,5
371.60965,14,2,5
372.5867,14,2,5
373.3384,14,2,5
372.10965,15,2,5
372.5867,15,2,5
373.10965,15,2,5
373.3384,15,2,5
372.10965,16,2,5
373.10965,16,2,5
374.10965,16,2,5
375.1038,16,2,5
372.5867,17,2,5
373.3384,17,2,5
373.10965,18,2,5
373.3384,18,2,5
374.10965,18,2,5
373.10965,19,2,5
374.10965,19,2,5
375.1038,19,2,5
376.08195,19,2,5
374.10965,20,2,5
375.1038,20,2,5
376.08195,20,2,5
375.1038,21,2,5
376.08195,21,2,5
379.0853,22,3,5
380.1055,22,3,5
381.102,22,3,5
382.102,22,3,5
380.1055,23,3,5
381.102,23,3,5
382.102,23,3,5
383.1112,23,3,5
381.102,24,3,5
382.102,24,3,5
383.1112,24,3,5
384.1387666665,24,3,5
382.102,25,3,5
383.1112,25,3,5
384.1387666665,25,3,5
385.1389166665,25,3,5
383.1112,26,3,5
384.1387666665,26,3,5
385.1389166665,26,3,5
386.1381,26,3,5
383.86345,27,3,5
384.1387666665,27,3,5
384.8387,27,3,5
385.1389166665,27,3,5
383.86345,28,3,5
384.8387,28,3,5
384.1387666665,29,3,5
385.1389166665,29,3,5
386.1381,29,3,5
387.14415,29,3,5
384.8387,30,3,5
385.1389166665,30,3,5
386.1381,30,3,5
385.1389166665,31,3,5
386.1381,31,3,5
387.14415,31,3,5
388.14295,31,3,5
386.1381,32,3,5
387.14415,32,3,5
388.14295,32,3,5
389.14295,32,3,5
387.14415,33,3,5
388.14295,33,3,5
389.14295,33,3,5
388.14295,34,3,5
389.14295,34,3,5
391.21955,34,3,5
391.21955,35,4,5
392.21955,35,4,5
393.2082,35,4,5
394.21125,35,4,5
392.21955,36,4,5
393.2082,36,4,5
394.21125,36,4,5
393.2082,37,4,5
394.21125,37,4,5
393.2082,38,4,5
394.21125,38,4,5
395.10395,38,4,5
396.1018,38,4,5
393.2082,39,4,5
394.21125,39,4,5
394.21125,40,4,5
395.10395,40,4,5
394.21125,41,4,5
395.10395,41,4,5
396.1018,41,4,5
397.1018,41,4,5
395.10395,42,4,5
396.1018,42,4,5
397.1018,42,4,5
396.1018,43,4,5
397.1018,43,4,5
399.3475,44,5,5
400.3475,44,5,5
401.3475,44,5,5
400.3475,45,5,5
401.3475,45,5,5
402.1948,46,6,5
403.20405,46,6,5
404.17975,46,6,5
408.0545,47,7,5
409.0844,47,7,5
410.0844,47,7,5
409.0844,48,7,5
410.0844,48,7,5
413.26625,49,8,5
414.26625,49,8,5
416.2435,49,8,5
415.03555,50,8,5
416.03585,50,8,5
417.03585,50,8,5
416.03585,51,8,5
416.2435,51,8,5
417.03585,51,8,5
416.03585,52,8,5
417.03585,52,8,5
419.31515,53,9,5
420.31515,53,9,5
421.32155,53,9,5
422.32155,53,9,5
420.31515,54,9,5
421.32155,54,9,5
422.32155,54,9,5
421.32155,55,9,5
421.82765,55,9,5
422.32155,55,9,5
421.32155,56,9,5
422.32155,56,9,5
421.82765,57,9,5
422.32155,57,9,5
424.08295,58,10,5
425.08295,58,10,5
426.1015,58,10,5
425.08295,59,10,5
426.1015,59,10,5
428.88945,60,11,5
429.10505,60,11,5
430.10505,60,11,5
429.10505,61,11,5
430.10505,61,11,5
431.12215,61,11,5
432.12215,61,11,5
430.10505,62,11,5
431.12215,62,11,5
432.12215,62,11,5
433.1091,62,11,5
430.90415,63,11,5
431.12215,63,11,5
432.12215,63,11,5
431.12215,64,11,5
432.12215,64,11,5
433.1091,64,11,5
432.12215,65,11,5
433.1091,65,11,5
432.8847,66,11,5
433.1091,66,11,5
433.36215,66,11,5
433.86215,66,11,5
432.8847,67,11,5
433.36215,67,11,5
433.86215,67,11,5
434.86215,67,11,5
432.8847,68,11,5
433.86215,68,11,5
434.86215,68,11,5
433.1091,69,11,5
433.36215,69,11,5
433.86215,69,11,5
433.36215,70,11,5
433.86215,70,11,5
434.86215,70,11,5
433.86215,71,11,5
434.86215,71,11,5
439.8412,72,12,5
440.8412,72,12,5
445.14085,73,13,5
446.14085,73,13,5
447.14085,73,13,5
448.14085,73,13,5
445.931,74,13,5
446.14085,74,13,5
447.14085,74,13,5
447.39355,74,13,5
446.14085,75,13,5
447.14085,75,13,5
448.14085,75,13,5
449.12065,75,13,5
447.14085,76,13,5
447.39355,76,13,5
448.14085,76,13,5
447.14085,77,13,5
448.14085,77,13,5
449.12065,77,13,5
450.1164,77,13,5
448.14085,78,13,5
449.12065,78,13,5
450.1164,78,13,5
449.12065,79,13,5
450.1164,79,13,5
455.1909,80,14,5
456.1909,80,14,5
457.1909,80,14,5
456.1909,81,14,5
457.1909,81,14,5
459.17855,81,14,5
459.17855,82,14,5
460.1717,82,14,5
462.1498,82,14,5
462.1498,83,15,5
463.147,83,15,5
464.147,83,15,5
465.147,83,15,5
463.147,84,15,5
464.147,84,15,5
465.147,84,15,5
466.14695,84,15,5
464.147,85,15,5
465.147,85,15,5
466.14695,85,15,5
467.1235,85,15,5
465.147,86,15,5
466.14695,86,15,5
467.1235,86,15,5
468.1235,86,15,5
466.14695,87,15,5
467.1235,87,15,5
468.1235,87,15,5
469.0685,87,15,5
467.1235,88,15,5
468.1235,88,15,5
469.0685,88,15,5
468.1235,89,15,5
468.4413166665,89,15,5
468.7349166665,89,15,5
469.0685,89,15,5
469.4020833335,89,15,5
468.1235,90,15,5
469.0685,90,15,5
468.4413166665,91,15,5
468.7349166665,91,15,5
469.0685,91,15,5
469.4020833335,91,15,5
468.4413166665,92,15,5
469.0685,92,15,5
469.4020833335,92,15,5
468.4413166665,93,15,5
469.4020833335,93,15,5
468.7349166665,94,15,5
469.0685,94,15,5
469.4020833335,94,15,5
468.7349166665,95,15,5
469.0685,95,15,5
469.0685,96,15,5
469.4020833335,96,15,5
469.0685,97,15,5
469.4020833335,97,15,5
476.1999,98,16,5
477.1999,98,16,5
503.1067,99,17,5
504.10735,99,17,5
505.12105,99,17,5
506.12105,99,17,5
504.10735,100,17,5
505.12105,100,17,5
506.12105,100,17,5
505.12105,101,17,5
506.12105,101,17,5
508.09025,101,17,5
507.71525,102,17,5
508.09025,102,17,5
519.1352,103,18,5
520.1352,103,18,5
521.1352,103,18,5
522.1352,103,18,5
520.1352,104,18,5
521.1352,104,18,5
522.1352,104,18,5
523.13685,104,18,5
521.1352,105,18,5
522.1352,105,18,5
523.13685,105,18,5
524.1382,105,18,5
522.1352,106,18,5
523.13685,106,18,5
524.1382,106,18,5
523.13685,107,18,5
524.1382,107,18,5
536.1655,108,19,5
537.1655,108,19,5
538.1655,108,19,5
539.1655,108,19,5
537.1655,109,19,5
538.1655,109,19,5
539.1655,109,19,5
540.1634,109,19,5
538.1655,110,19,5
539.1655,110,19,5
540.1634,110,19,5
541.1563,110,19,5
539.1655,111,19,5
540.1634,111,19,5
541.1563,111,19,5
540.1634,112,19,5
541.1563,112,19,5
550.2168,113,20,5
551.2168,113,20,5
552.2168,113,20,5
551.2168,114,20,5
552.2168,114,20,5
577.12935,115,21,5
578.12865,115,21,5
579.1407,115,21,5
580.1407,115,21,5
581.1407,115,21,5
578.12865,116,21,5
579.1407,116,21,5
580.1407,116,21,5
581.1407,116,21,5
579.1407,117,21,5
580.1407,117,21,5
581.1407,117,21,5
580.1407,118,21,5
581.1407,118,21,5
593.1585,119,22,5
594.1585,119,22,5
595.1575,119,22,5
596.1575,119,22,5
597.1575,119,22,5
594.1585,120,22,5
595.1575,120,22,5
596.1575,120,22,5
597.1575,120,22,5
595.1575,121,22,5
596.1575,121,22,5
597.1575,121,22,5
596.1575,122,22,5
597.1575,122,22,5
607.20915,123,23,5
608.20915,123,23,5
609.20915,123,23,5
610.18835,123,23,5
611.18655,123,23,5
608.20915,124,23,5
609.20915,124,23,5
610.18835,124,23,5
611.18655,124,23,5
612.18465,124,23,5
609.20915,125,23,5
610.18835,125,23,5
611.18655,125,23,5
612.18465,125,23,5
613.1818,125,23,5
610.18835,126,23,5
611.18655,126,23,5
612.18465,126,23,5
613.1818,126,23,5
614.1818,126,23,5
611.18655,127,23,5
612.18465,127,23,5
613.1818,127,23,5
614.1818,127,23,5
615.1802,127,23,5
612.18465,128,23,5
613.1818,128,23,5
614.1818,128,23,5
615.1802,128,23,5
613.1818,129,23,5
614.1818,129,23,5
615.1802,129,23,5
614.1818,130,23,5
615.1802,130,23,5
624.2402,131,24,5
625.2402,131,24,5
626.2402,131,24,5
625.2402,132,24,5
626.2402,132,24,5
642.95125,133,25,5
643.2429166665,133,25,5
642.95125,134,25,5
643.2429166665,134,25,5
651.14265,135,26,5
652.1429,135,26,5
653.15715,135,26,5
652.1429,136,26,5
653.15715,136,26,5
667.17345,137,27,5
668.1737,137,27,5
669.1737,137,27,5
670.1737,137,27,5
671.1737,137,27,5
668.1737,138,27,5
669.1737,138,27,5
670.1737,138,27,5
671.1737,138,27,5
669.1737,139,27,5
670.1737,139,27,5
671.1737,139,27,5
670.1737,140,27,5
671.1737,140,27,5
684.2067,141,28,5
685.2067,141,28,5
686.2067,141,28,5
687.2067,141,28,5
688.2067,141,28,5
685.2067,142,28,5
686.2067,142,28,5
687.2067,142,28,5
688.2067,142,28,5
686.2067,143,28,5
687.2067,143,28,5
688.2067,143,28,5
687.2067,144,28,5
688.2067,144,28,5
741.19135,145,29,5
742.19135,145,29,5
743.19135,145,29,5
744.19135,145,29,5
742.19135,146,29,5
743.19135,146,29,5
744.19135,146,29,5
743.19135,147,29,5
744.19135,147,29,5
758.21725,148,30,5
759.21725,148,30,5
760.21725,148,30,5
761.21725,148,30,5
762.21725,148,30,5
759.21725,149,30,5
760.21725,149,30,5
761.21725,149,30,5
762.21725,149,30,5
760.21725,150,30,5
761.21725,150,30,5
762.21725,150,30,5
761.21725,151,30,5
762.21725,151,30,5
815.2145,152,31,5
816.2149,152,31,5
817.2149,152,31,5
816.2149,153,31,5
817.2149,153,31,5
833.2473,154,32,5
834.2473,154,32,5
837.4657,154,32,5
836.8487,155,32,5
837.4657,155,32,5
836.8487,156,32,5
837.4657,156,32,5
836.8487,157,32,5
837.4657,157,32,5
837.4657,158,32,5
837.4657,159,32,5
870.20995,160,33,5
870.20995,161,33,5
887.6122,162,34,5
887.8640666665,162,34,5
889.1126666665,162,34,5
887.6122,163,34,5
889.1126666665,163,34,5
887.6122,164,34,5
889.1126666665,164,34,5
887.6122,165,34,5
889.1126666665,165,34,5
887.8640666665,166,34,5
889.1126666665,166,34,5
887.8640666665,167,34,5
889.1126666665,167,34,5
